open;high;low;close;volume;marketCap;timestamp
0.00752146305534;0.00852367424472;0.00718345287329;0.00831126242688;14983683.22;30808316.04;"2022-06-19T00:00:00.000Z"
0.00831142809429;0.00878564196287;0.00798358822237;0.00877830594395;14868667.46;32546169.4;"2022-06-20T00:00:00.000Z"
0.00877864987955;0.00915719710529;0.00857473378972;0.00869446194778;11896375.27;32362521.96;"2022-06-21T00:00:00.000Z"
0.00870652411066;0.0087375012921;0.0081686639823;0.00831412452782;8701908.75;30953089.95;"2022-06-22T00:00:00.000Z"
0.00831486694607;0.00922172665499;0.00831486694607;0.00920279644856;10701426.95;34268502.05;"2022-06-23T00:00:00.000Z"
0.00919304821594;0.00957286818634;0.00910518048049;0.00942142852766;10852708.05;35089716.92;"2022-06-24T00:00:00.000Z"
0.00942194623373;0.00965541698523;0.00907339521762;0.0094635889153;9336602.72;35253866.71;"2022-06-25T00:00:00.000Z"
0.00946260041188;0.00969733811859;0.00891615532952;0.0089197037212;9502991.12;33234495.22;"2022-06-26T00:00:00.000Z"
0.00891938380389;0.00934438903413;0.00865176194265;0.0088136395471;7939964.23;32845939.75;"2022-06-27T00:00:00.000Z"
0.00881203760498;0.0089069581114;0.00805490796701;0.008073903554;8994022.64;30212248.89;"2022-06-28T00:00:00.000Z"
0.00807363310613;0.00826425207166;0.00787803284945;0.00804578801206;8903249.59;30113099.28;"2022-06-29T00:00:00.000Z"
0.00805031860945;0.00812064761129;0.00745504301345;0.00788689082068;8870369.47;29524330.31;"2022-06-30T00:00:00.000Z"
0.0079011156799;0.00812068638947;0.00765363914143;0.00781856388661;8203306.03;29274437.19;"2022-07-01T00:00:00.000Z"
0.00782323225147;0.00810209146796;0.00767064811699;0.00799583046856;5394666.01;29944182.69;"2022-07-02T00:00:00.000Z"
0.00799567532352;0.00816433737962;0.00780968202148;0.00806151149972;4595454.73;30196226.03;"2022-07-03T00:00:00.000Z"
0.00806405130424;0.00854383321947;0.00783418310572;0.00852069271074;6207910.72;31922609.04;"2022-07-04T00:00:00.000Z"
0.00851647069483;0.00870988342201;0.00816372831239;0.00840445402396;8060881.37;31601492.13;"2022-07-05T00:00:00.000Z"
0.00840569769942;0.00874594324917;0.00829289318388;0.00864827342669;6834895.82;32524786.03;"2022-07-06T00:00:00.000Z"
0.00864643641863;0.00920719396686;0.00860783309235;0.00902679997917;8268418.38;33955160.73;"2022-07-07T00:00:00.000Z"
0.00902634764907;0.00938636431134;0.00876959716639;0.00918715784527;7849150.21;34565279.05;"2022-07-08T00:00:00.000Z"
0.00919358972601;0.00948126877382;0.00917240490037;0.00931909951238;5725756.38;35068705.83;"2022-07-09T00:00:00.000Z"
0.00931854015877;0.00931854015877;0.00875127515445;0.00883818330847;4700751.82;33265624.24;"2022-07-10T00:00:00.000Z"
0.00883709309936;0.00883709309936;0.00784710673854;0.00789486984283;6268531.26;29721074.95;"2022-07-11T00:00:00.000Z"
0.00789470170597;0.00810593879586;0.00774922768391;0.00774922768391;5111178.44;29282688.09;"2022-07-12T00:00:00.000Z"
0.0077477738984;0.00810416559696;0.00749513987264;0.00806350641064;6560416.91;30476351.8;"2022-07-13T00:00:00.000Z"
0.00806356685696;0.00836063485994;0.007813163958;0.00834091263789;8093016.16;31531099.88;"2022-07-14T00:00:00.000Z"
0.00834274553313;0.00879198243719;0.00831737170815;0.00871724884474;7949800.35;32960324.54;"2022-07-15T00:00:00.000Z"
0.00871843149607;0.00902096503093;0.00850332500314;0.00894204870357;7947289.52;33817035.81;"2022-07-16T00:00:00.000Z"
0.00893892721112;0.00916150079029;0.00872838715112;0.0087685840814;6017436.74;33167629.29;"2022-07-17T00:00:00.000Z"
0.00877044865105;0.00957901316046;0.00877044865105;0.00955087500847;8184817.01;36133876.66;"2022-07-18T00:00:00.000Z"
0.00954137886304;0.00999304994117;0.00926809774336;0.0097837372007;8578341.43;37159127.09;"2022-07-19T00:00:00.000Z"
0.00978450470424;0.0100920557;0.00908557905295;0.00909643103785;7859272.21;34555552.39;"2022-07-20T00:00:00.000Z"
0.0090984200749;0.00934869636929;0.00878115965212;0.00926175893442;6522537.8;35190573.77;"2022-07-21T00:00:00.000Z"
0.00926140737376;0.00962358144526;0.00886043024279;0.00890695585075;4948098.09;33849185.6;"2022-07-22T00:00:00.000Z"
0.00890354378395;0.00933635084366;0.0088615625115;0.0091551829119;4253856.86;34799418.14;"2022-07-23T00:00:00.000Z"
0.00913763352701;0.00926108159267;0.00899718809069;0.00908821262816;4548786.79;34551702.5;"2022-07-24T00:00:00.000Z"
0.00909851716452;0.00918228653503;0.00827751756464;0.00827867342886;6162477.07;31480217.33;"2022-07-25T00:00:00.000Z"
0.00827859394153;0.00827859394153;0.00777099323714;0.0080975904544;6373069.74;30910297.24;"2022-07-26T00:00:00.000Z"
0.00808558108625;0.00874627176698;0.00792091844256;0.00874627176698;6338058.44;33393042.67;"2022-07-27T00:00:00.000Z"
0.00874844629257;0.0101606575;0.00865964384612;0.0101137861;12659268.53;38621792.34;"2022-07-28T00:00:00.000Z"
0.0101178651;0.0104360972;0.00962627291283;0.00982965656538;15809855.13;37544179.8;"2022-07-29T00:00:00.000Z"
0.00983464865241;0.0108049029;0.00974932974297;0.0100160136;13380844.66;38263507.88;"2022-07-30T00:00:00.000Z"
0.0100094733;0.0109167924;0.00998296882321;0.0102570435;14396992.12;39192020.97;"2022-07-31T00:00:00.000Z"
0.0102577047;0.0106019932;0.00996724746464;0.0105403744;7889773.66;40282560.29;"2022-08-01T00:00:00.000Z"
0.0105394931;0.0115839061;0.0102033507;0.0110325115;30421849.28;42325628.45;"2022-08-02T00:00:00.000Z"
0.0110369383;0.0113214801;0.0105778074;0.0108542983;13000278.95;41650095.74;"2022-08-03T00:00:00.000Z"
0.0108539334;0.0119017886;0.0105127475;0.0106955368;15427458.3;41722767.97;"2022-08-04T00:00:00.000Z"
0.010692008;0.0114190648;0.0106470197;0.0114003947;12917031.74;44480967.48;"2022-08-05T00:00:00.000Z"
0.0114017658;0.0114017658;0.0108717767;0.0108717767;7284727;42426641.86;"2022-08-06T00:00:00.000Z"
0.0108709251;0.0111387683;0.0107537096;0.0108648869;7388415.81;42407935.07;"2022-08-07T00:00:00.000Z"
0.0108673305;0.0113313883;0.0107989212;0.0108945631;9275071.64;42531969.92;"2022-08-08T00:00:00.000Z"
0.0108949073;0.0109263709;0.00995308516075;0.0103172633;20117446.52;40432112.92;"2022-08-09T00:00:00.000Z"
0.0103174508;0.0107089356;0.0100077086;0.0105973572;11488674.17;41537746.13;"2022-08-10T00:00:00.000Z"
0.0105971893;0.0114741278;0.0105646584;0.0108733427;19652523.46;44048477.73;"2022-08-11T00:00:00.000Z"
0.0109027225;0.0112175152;0.0106122107;0.0111224488;10483105.49;45846812.64;"2022-08-12T00:00:00.000Z"
0.0111178362;0.0117243783;0.0109090533;0.0110024029;10066162.18;45360266.67;"2022-08-13T00:00:00.000Z"
0.0110048309;0.0113712045;0.0105922079;0.0106327765;8334523.3;43844391.14;"2022-08-14T00:00:00.000Z"
0.010633466;0.0110237244;0.0102034203;0.0103492847;8312613.92;42683200.82;"2022-08-15T00:00:00.000Z"
0.0103430605;0.0104868378;0.0101229672;0.0102213277;7530076.7;42163168.02;"2022-08-16T00:00:00.000Z"
0.0102202887;0.0105926225;0.00942741506092;0.00955502873912;7720889.65;39555299.63;"2022-08-17T00:00:00.000Z"
0.00956809290538;0.00992168378113;0.00902563204463;0.009027168235;7460017.51;37376892.92;"2022-08-18T00:00:00.000Z"
0.00902762936168;0.00912055326655;0.00803696765644;0.00813287953806;9699702.04;33680223.48;"2022-08-19T00:00:00.000Z"
0.00812976418556;0.00850098550235;0.00784555659759;0.00806610730411;6695614.62;33409776.5;"2022-08-20T00:00:00.000Z"
0.0080866975123;0.00864904018967;0.00805501233411;0.00843724193163;7085981.84;34953366.73;"2022-08-21T00:00:00.000Z"
0.00844114620357;0.00844949431868;0.00788803037879;0.00832442023939;6118488.81;34492242.39;"2022-08-22T00:00:00.000Z"
0.00832295779676;0.00862737850944;0.00802304722044;0.00861630112644;5738974.33;35867233.46;"2022-08-23T00:00:00.000Z"
0.00861270127421;0.00890759869947;0.0084040368549;0.00864391872652;11762777.3;35988705.8;"2022-08-24T00:00:00.000Z"
0.0086428397653;0.00894236756679;0.00860272401588;0.00876673612262;6441119.94;36506652.99;"2022-08-25T00:00:00.000Z"
0.00876574349251;0.00895082224455;0.00779884963925;0.00783562386171;9442647.39;32635192.45;"2022-08-26T00:00:00.000Z"
0.00783721200004;0.0080542545155;0.00780890463253;0.00792505926935;5977803.62;33007688.85;"2022-08-27T00:00:00.000Z"
0.0078941938106;0.00798772621379;0.00752505285822;0.00752505285822;6567647.33;31341671.39;"2022-08-28T00:00:00.000Z"
0.00752608249322;0.00814449670051;0.00746967719509;0.00810963502593;6302131.95;33776442.62;"2022-08-29T00:00:00.000Z"
0.00810617725013;0.00834371050904;0.00780546427874;0.00804340867616;5709206.65;33500611.4;"2022-08-30T00:00:00.000Z"
0.00804369829334;0.00836752651787;0.00798428421271;0.00800729275855;4630154.63;33350189.44;"2022-08-31T00:00:00.000Z"
0.00800776366239;0.00811273095868;0.00776730849854;0.00809484886426;4216332.62;33714858.59;"2022-09-01T00:00:00.000Z"
0.00809337838777;0.0084390893898;0.00798608750594;0.00815028110789;3979827.69;33945732.61;"2022-09-02T00:00:00.000Z"
0.00814966653212;0.00816777452055;0.007961019617;0.00804939645854;2769771.1;33525550.37;"2022-09-03T00:00:00.000Z"
0.00805200318261;0.00836017128745;0.00804759941222;0.00832996390968;3430127.39;34694107.33;"2022-09-04T00:00:00.000Z"
0.00833700579585;0.0085763977525;0.00805251659386;0.00855302310625;4419180.56;35623143.73;"2022-09-05T00:00:00.000Z"
0.00855021486451;0.00865613992947;0.00754239976221;0.00754459513614;6315008.79;31423064.52;"2022-09-06T00:00:00.000Z"
0.00754081374295;0.0079911896786;0.00747317089531;0.00794490526512;5193365.65;33090346.97;"2022-09-07T00:00:00.000Z"
0.00794001424961;0.00807258117938;0.00779011768628;0.00803491015731;4865157.63;33465215.26;"2022-09-08T00:00:00.000Z"
0.00803403479943;0.00879695579425;0.00802805568677;0.00872323051271;6425456.86;36332053.65;"2022-09-09T00:00:00.000Z"
0.0087246837073;0.00886649528471;0.00857899152007;0.00866603968524;5967002.8;36093855.17;"2022-09-10T00:00:00.000Z"
0.00866499986529;0.00881258141887;0.00848779403146;0.00865012847174;4567749.24;36027585.34;"2022-09-11T00:00:00.000Z"
0.00865039667522;0.00929759821104;0.00848325002347;0.00868581707057;13276905.55;36176227.53;"2022-09-12T00:00:00.000Z"
0.00868811573643;0.00869711055491;0.00791842123314;0.00800323485782;9488979.75;33333288.37;"2022-09-13T00:00:00.000Z"
0.00796325241408;0.00811330759152;0.00775557799578;0.00800342870256;5488072.86;33334095.73;"2022-09-14T00:00:00.000Z"
0.00800050224229;0.00800748475319;0.00755603541454;0.00764075484855;5998251.2;31823567.51;"2022-09-15T00:00:00.000Z"
0.00763900531194;0.00768413987345;0.0074750803024;0.00766567961323;5000729.02;31927378.57;"2022-09-16T00:00:00.000Z"
0.00767793404287;0.007894153578;0.00767593369754;0.0078100115159;3265444.95;32528517.62;"2022-09-17T00:00:00.000Z"
0.0078107427724;0.00797495126831;0.00681039188718;0.00696530515753;5913094.66;29010335.14;"2022-09-18T00:00:00.000Z"
0.00696327518688;0.00729122715438;0.00677961853522;0.00725201018666;6081176.54;30204454.97;"2022-09-19T00:00:00.000Z"
0.00725094986768;0.00726800969168;0.0069028528946;0.00705994582819;7512468.31;29404511.35;"2022-09-20T00:00:00.000Z"
0.00706136296956;0.00749471964115;0.00686820719986;0.00697955842221;8510451.05;29069699.66;"2022-09-21T00:00:00.000Z"
0.00697494194423;0.0072879432554;0.00694252646526;0.00723571694334;5225712.58;30136593.98;"2022-09-22T00:00:00.000Z"
0.00723641314045;0.00734223530765;0.00685501197101;0.00715255411673;6750460.65;29790222.73;"2022-09-23T00:00:00.000Z"
0.00715132466681;0.00736762900108;0.00698144007297;0.0070164557088;5530864.96;29223376.01;"2022-09-24T00:00:00.000Z"
0.00701708872908;0.00715564218555;0.00673970552884;0.00682219693917;3871009.55;28414292.72;"2022-09-25T00:00:00.000Z"
0.00682168361082;0.00700535448682;0.00667445794118;0.00699230399299;5602330.38;29122784.67;"2022-09-26T00:00:00.000Z"
0.00699251322068;0.00745335448615;0.00698915131673;0.00714322573218;6678394.68;29751370.23;"2022-09-27T00:00:00.000Z"
0.00714199544042;0.00742607076153;0.00675639234532;0.00731375918266;7075174.75;30461638.11;"2022-09-28T00:00:00.000Z"
0.00731403081489;0.00741808630568;0.00699536007803;0.00741266469924;5877960.88;30873577.3;"2022-09-29T00:00:00.000Z"
0.00741124318661;0.00754550197903;0.00729110187184;0.00733015567442;8270325.56;30529929.12;"2022-09-30T00:00:00.000Z"
0.00733084293915;0.007722602484;0.00732162123167;0.00732674299688;6170859.14;30515715.39;"2022-10-01T00:00:00.000Z"
0.00732607149217;0.0079257412057;0.00719369818544;0.00768133826541;25300728.08;31992596.5;"2022-10-02T00:00:00.000Z"
0.00768343526917;0.00897185945137;0.00761933935107;0.00879408439916;56201631.55;36627158.45;"2022-10-03T00:00:00.000Z"
0.0087928044928;0.00892085643521;0.00838495054565;0.0085515553009;19219625.4;35617030.36;"2022-10-04T00:00:00.000Z"
0.00855595139746;0.00966145900776;0.00847580972517;0.009222841223;35376717.25;38412920.72;"2022-10-05T00:00:00.000Z"
0.00921821945588;0.00960489704602;0.0089646841057;0.00949650758837;21339651.5;39552734.81;"2022-10-06T00:00:00.000Z"
0.00949533728497;0.00959965383371;0.00878429185599;0.00885638882899;15238494.69;36886654.96;"2022-10-07T00:00:00.000Z"
0.00885389664263;0.00890658435267;0.00831496767177;0.00833607305001;8510673.77;34719551.76;"2022-10-08T00:00:00.000Z"
0.00833568681463;0.00849542565437;0.00806555641287;0.00814688773389;7616727.06;33931599.29;"2022-10-09T00:00:00.000Z"
0.0081465727725;0.00822859600624;0.00746832602658;0.00747572590871;7685222.02;31136225.78;"2022-10-10T00:00:00.000Z"
0.00747055486087;0.00757542564243;0.00722505968344;0.00728574251453;6294487.32;30344949.33;"2022-10-11T00:00:00.000Z"
0.00728622385047;0.00755769748816;0.00727721482123;0.00731964757862;4078483.73;30486163.14;"2022-10-12T00:00:00.000Z"
0.00731980123481;0.00731980123481;0.00673780845598;0.00719251509907;11003654.09;29956659.3;"2022-10-13T00:00:00.000Z"
0.00719196329452;0.00744026465097;0.00697077156047;0.00705834494429;6895927.01;29397843.7;"2022-10-14T00:00:00.000Z"
0.00705648235553;0.0073691901189;0.00700077334141;0.00718443760653;5063837.43;29923016.73;"2022-10-15T00:00:00.000Z"
0.00718774992185;0.0075105557425;0.00718774992185;0.00735145488089;7675474.15;30618639.82;"2022-10-16T00:00:00.000Z"
0.00735214060955;0.00768196557187;0.00730021606712;0.00766828227708;5795251.9;31938218.61;"2022-10-17T00:00:00.000Z"
0.00766921800736;0.00778621053702;0.0073230770006;0.00746022123496;8025828.91;31071649.17;"2022-10-18T00:00:00.000Z"
0.0074610077385;0.00750329207723;0.00706723379713;0.00708848217628;5584848.45;29523364.58;"2022-10-19T00:00:00.000Z"
0.0070868741282;0.0077382222849;0.00707588242152;0.00742072737198;15602393.3;30907158.15;"2022-10-20T00:00:00.000Z"
0.00741914292726;0.007540478418;0.00700151081384;0.00750761917527;10301267.35;31269060.5;"2022-10-21T00:00:00.000Z"
0.00750612359468;0.00766831490885;0.00746859505096;0.00764928145031;5678960.55;31859080.6;"2022-10-22T00:00:00.000Z"
0.00764722433266;0.00765592720269;0.0072770872105;0.00756336061093;4849126.97;31501222.29;"2022-10-23T00:00:00.000Z"
0.00756296628682;0.00769362443978;0.00746590220893;0.00760903352739;5167279.98;31691448.94;"2022-10-24T00:00:00.000Z"
0.00760910176959;0.00787684275752;0.00744162229016;0.00779705084216;7200195.77;32474536.71;"2022-10-25T00:00:00.000Z"
0.00779633337222;0.00819578897637;0.0077748685926;0.00807416897963;7787860.93;33628727.35;"2022-10-26T00:00:00.000Z"
0.00808296991438;0.00834145236007;0.00794857637475;0.0080186377802;7977147.02;33397441.19;"2022-10-27T00:00:00.000Z"
0.00801949160196;0.00847598898112;0.00798883771814;0.00840551405536;8311835.42;35008771.94;"2022-10-28T00:00:00.000Z"
0.00840436993847;0.00865475335016;0.00826397696774;0.00833797859486;7995609.03;34727488.31;"2022-10-29T00:00:00.000Z"
0.00834838437509;0.00880541972368;0.00801045339521;0.00805580604218;7814518.93;33552246.14;"2022-10-30T00:00:00.000Z"
0.00807677720464;0.0082085684653;0.00788688344908;0.00806709657146;7132536.22;33599270.94;"2022-10-31T00:00:00.000Z"
0.00806611316985;0.00812885219752;0.00768080379748;0.0076810786136;5530226.16;31991515.06;"2022-11-01T00:00:00.000Z"
0.00768032031315;0.00829055281847;0.00755952758476;0.00816618911215;13161082.66;35631922.78;"2022-11-02T00:00:00.000Z"
0.00818757089095;0.00940444647316;0.0081163197502;0.00920233747132;38442582.74;40159926.87;"2022-11-03T00:00:00.000Z"
0.00920174740152;0.00991438396726;0.00889053343301;0.00964020601214;20042399.87;42078087.4;"2022-11-04T00:00:00.000Z"
0.00964056928651;0.00979567191727;0.00895661994768;0.00901490516047;12196387.07;40140576.12;"2022-11-05T00:00:00.000Z"
0.00902196886626;0.00913849114593;0.00846115117944;0.00847832814246;9075748.35;37757748.49;"2022-11-06T00:00:00.000Z"
0.00847739179119;0.00878333049664;0.00826937566736;0.00843617008245;9695285.94;37576351.62;"2022-11-07T00:00:00.000Z"
0.00843634471003;0.00853458707483;0.00649055147704;0.00700512260906;13628563.04;31207460.46;"2022-11-08T00:00:00.000Z"
0.00699589490289;0.00703330671833;0.00539550042107;0.00551975972285;12899269.35;24681498.09;"2022-11-09T00:00:00.000Z"
0.00551801647702;0.00659329499414;0.00545130638377;0.00655965107481;12782265.74;29336290.81;"2022-11-10T00:00:00.000Z"
0.00655817593555;0.00657146995743;0.00600007143815;0.00627190583885;6524380.06;28054149.09;"2022-11-11T00:00:00.000Z"
0.00628645048547;0.00628653883067;0.00577831352475;0.00594813576731;4659400.13;26610408.37;"2022-11-12T00:00:00.000Z"
0.00594907463478;0.00624874429846;0.00577826590152;0.00622219120556;7971724.91;27841145.65;"2022-11-13T00:00:00.000Z"
0.00622122752258;0.00636448515977;0.00578590967973;0.00610508827949;11552197.04;27321766.08;"2022-11-14T00:00:00.000Z"
0.00610498040369;0.00657717114767;0.00610040475824;0.0063246268028;5673960.89;28309016.61;"2022-11-15T00:00:00.000Z"
0.00629904122693;0.00640898790137;0.00598347378802;0.00603875567678;4603037.2;27129871.94;"2022-11-16T00:00:00.000Z"
0.00603934976805;0.00611986499278;0.0059681889599;0.00603952762852;3520741.17;27137887.22;"2022-11-17T00:00:00.000Z"
0.00603854267743;0.00616685323816;0.00587878819423;0.0059426865163;3194702.15;26707217.67;"2022-11-18T00:00:00.000Z"
0.00594174133078;0.0060410607164;0.00580850853634;0.00603494077335;3083717.52;27126364.22;"2022-11-19T00:00:00.000Z"
0.00603680810412;0.00617699364849;0.00571979326497;0.00573508995302;4459900.84;25782887.26;"2022-11-20T00:00:00.000Z"
0.00573452682913;0.00579767158665;0.00543600886732;0.00558510491857;5308520.7;25112813.92;"2022-11-21T00:00:00.000Z"
0.00558356232917;0.00578627003858;0.00531820961452;0.00575781408461;4486799.34;25985063.3;"2022-11-22T00:00:00.000Z"
0.0057580765704;0.00607418375137;0.00573773563996;0.00607001339688;4842845.53;27398591.56;"2022-11-23T00:00:00.000Z"
0.00607153121739;0.00626744988315;0.00591838213997;0.00592206765796;4964342.1;26735258.56;"2022-11-24T00:00:00.000Z"
0.00594202089854;0.00604320006394;0.00580103786498;0.00599207613627;4461794.26;27055824.29;"2022-11-25T00:00:00.000Z"
0.00599061320578;0.00614333240617;0.00595706951422;0.00598680915702;3968102.51;27036549.97;"2022-11-26T00:00:00.000Z"
0.00598364716193;0.00628877881788;0.00598179860649;0.00604619689176;3776938.01;27309298.38;"2022-11-27T00:00:00.000Z"
0.00604791805322;0.00612328194602;0.00584203867944;0.00604233500351;4380570.28;27296404.41;"2022-11-28T00:00:00.000Z"
0.00604318677687;0.00638094264917;0.00597724441077;0.0061940381374;4493881.11;28083460.95;"2022-11-29T00:00:00.000Z"
0.00619515270227;0.00644244588375;0.00619515270227;0.00633080702228;5480429.28;28708330.77;"2022-11-30T00:00:00.000Z"
0.00633379336631;0.00644578265205;0.00616324946548;0.00621641000064;5077397.13;28194254.6;"2022-12-01T00:00:00.000Z"
0.00621663545035;0.00642747828137;0.00614872090648;0.00642729847786;4656219.07;29155569.17;"2022-12-02T00:00:00.000Z"
0.00642976932018;0.00661689244192;0.00632198263166;0.0063301105762;4701753.71;28719470.51;"2022-12-03T00:00:00.000Z"
0.00632893458325;0.00656239070897;0.00631918861985;0.00651255111826;3983853.44;29552099.63;"2022-12-04T00:00:00.000Z"
0.00651275854146;0.00661475081397;0.00635096811815;0.00643153447388;4089499.8;29189311.53;"2022-12-05T00:00:00.000Z"
0.0064312292211;0.00654087868452;0.00630010601524;0.00638062589604;5076667.25;29056923.96;"2022-12-06T00:00:00.000Z"
0.00637911123073;0.0064121761169;0.00606323340795;0.00608931854061;4998514.87;27734915.32;"2022-12-07T00:00:00.000Z"
0.00609052551675;0.00621244830978;0.00606423384677;0.00620302716132;3644598.51;28257492.32;"2022-12-08T00:00:00.000Z"
0.00619015930165;0.00635564955233;0.00615645570398;0.00618343439292;3348707.57;28172894.26;"2022-12-09T00:00:00.000Z"
0.00618552081357;0.00635393452152;0.00618552081357;0.00631838495667;3245373.7;28792511.65;"2022-12-10T00:00:00.000Z"
0.00631821732912;0.00635765139848;0.00620111099668;0.00622461539829;6920630.53;28369895.78;"2022-12-11T00:00:00.000Z"
0.00622462334037;0.00622482371583;0.00599102309953;0.00608847519049;3354146.28;27753994.34;"2022-12-12T00:00:00.000Z"
0.00608761704052;0.00614093984869;0.00581301327237;0.00609794871769;4116517.4;27801770.09;"2022-12-13T00:00:00.000Z"
0.00609683967572;0.00623248694792;0.00597446579576;0.00612331616175;4797292.56;27917425.35;"2022-12-14T00:00:00.000Z"
0.00611961364511;0.00617002965631;0.00596291376469;0.0060936450323;5124269.82;27782148.72;"2022-12-15T00:00:00.000Z"
0.00609327257273;0.00623452758361;0.00540822516516;0.0054569015003;6142969.5;24879107.37;"2022-12-16T00:00:00.000Z"
0.00545122075499;0.0054751906019;0.005231289484;0.00539663664719;5083812.63;24604347.83;"2022-12-17T00:00:00.000Z"
0.00539753987624;0.00547119618598;0.00535823615669;0.00537821818394;3162695.38;23379037.34;"2022-12-18T00:00:00.000Z"
0.00537944295077;0.00544622259653;0.00495134638782;0.00500529775561;4115969.54;22218797.21;"2022-12-19T00:00:00.000Z"
0.00500574689917;0.00535471652002;0.00500574689917;0.00531509193647;3641495.28;23597992.7;"2022-12-20T00:00:00.000Z"
0.0053132305811;0.0053132305811;0.00515302692984;0.00523886928542;3048273.47;23263523.06;"2022-12-21T00:00:00.000Z"
0.00524281877671;0.00529476917372;0.00509906557784;0.00525326035681;2609896.32;23988040.1;"2022-12-22T00:00:00.000Z"
0.00525287808334;0.00529426070115;0.0052240014453;0.00525454288139;2734136.57;23993896.51;"2022-12-23T00:00:00.000Z"
0.00525363574553;0.00532813662702;0.00521778911168;0.00526307424158;2150108.46;24039678.84;"2022-12-24T00:00:00.000Z"
0.00526437002217;0.0052727886193;0.00517131467387;0.00524963415598;2062598.91;23985097.77;"2022-12-25T00:00:00.000Z"
0.00524819418637;0.00528632410915;0.00519635984237;0.00523254787265;3028675.18;23913817.98;"2022-12-26T00:00:00.000Z"
0.00523318891307;0.0052699738521;0.0050131932399;0.00505562022556;3356851.09;23111778.73;"2022-12-27T00:00:00.000Z"
0.00505717447827;0.00507250723082;0.00487988702481;0.0049454738231;3169962.52;22702304.04;"2022-12-28T00:00:00.000Z"
0.00494586137552;0.00501893472799;0.00476481118225;0.00489833787025;3660650.95;22492277.88;"2022-12-29T00:00:00.000Z"
0.0048979756791;0.0048979756791;0.00470874319364;0.00483957426487;4182499.48;22228722.31;"2022-12-30T00:00:00.000Z"
0.00484018594091;0.00493729214013;0.00482859292601;0.00489908674771;4130004.11;22508423.42;"2022-12-31T00:00:00.000Z"
0.0048966989222;0.00503251037454;0.00486149755068;0.00501504203767;4419709.28;23047673.6;"2023-01-01T00:00:00.000Z"
0.00501498289647;0.00510384078062;0.00492179320617;0.0050248550329;5179012.5;23099287.79;"2023-01-02T00:00:00.000Z"
0.0050243881016;0.0051426143492;0.00498172903695;0.00504465947894;6407466.66;23196871.14;"2023-01-03T00:00:00.000Z"
0.0050445617706;0.00521064481399;0.00502944462254;0.00518133150419;9411912.11;24018526.38;"2023-01-04T00:00:00.000Z"
0.00518569341669;0.00525884723366;0.00506401980206;0.0050784052189;5795355.73;23547988.33;"2023-01-05T00:00:00.000Z"
0.0050779510694;0.0052751184139;0.00496699951807;0.00526597346845;5831754.24;24424550.22;"2023-01-06T00:00:00.000Z"
0.00526523186892;0.00533111370564;0.00518500026998;0.0051876548109;3893422.42;24068021.58;"2023-01-07T00:00:00.000Z"
0.00518716245108;0.00544145287194;0.00515222197736;0.00544145287194;4241143.52;25252569.43;"2023-01-08T00:00:00.000Z"
0.00543986045249;0.00579439343998;0.00543788730856;0.00562287009552;5889400.66;26101778.38;"2023-01-09T00:00:00.000Z"
